"","genre","artist_name","track_name","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature"
"185","hip-hop","Lil Peep","beamer boy",0.743,0.731,8,-4.511,1,0.103,0.0492,1.9e-05,0.226,0.337,123.989,203373,4
"186","hip-hop","Lil Peep","your favorite dress",0.494,0.628,7,-7.615,1,0.0541,0.0814,0,0.111,0.101,129.966,177387,3
"187","hip-hop","Lil Peep","witchblades",0.634,0.54,8,-7.002,1,0.0777,0.0223,0,0.302,0.543,143.968,149360,4
"188","hip-hop","Lil Peep","Spotlight",0.546,0.822,7,-4.483,1,0.151,0.0145,0,0.742,0.615,150.06,177600,4
"189","hip-hop","Lil Peep","Life is Beautiful",0.533,0.638,10,-9.411,1,0.0636,0.0385,0.000932,0.0758,0.324,135.056,207587,4
"190","hip-hop","Lil Peep","ghost boy",0.662,0.586,5,-6.287,0,0.0251,0.0325,0.00418,0.153,0.0724,107.993,130973,4
"191","hip-hop","DaBaby","Levitating (feat. DaBaby)",0.702,0.825,6,-3.787,0,0.0601,0.00883,0,0.0674,0.915,102.977,203064,4
"192","hip-hop","DaBaby","ROCKSTAR (feat. Roddy Ricch)",0.746,0.69,11,-7.956,1,0.164,0.247,0,0.101,0.497,89.977,181733,4
"193","hip-hop","DaBaby","Baby (Lil Baby feat. DaBaby)",0.97,0.463,10,-7.259,1,0.366,0.0957,0,0.151,0.46,108.003,142417,4
"194","hip-hop","DaBaby","BOP",0.769,0.787,11,-3.909,1,0.367,0.189,0,0.129,0.836,126.77,159715,4
"195","hip-hop","DaBaby","Ball If I Want To",0.902,0.669,1,-5.049,1,0.457,0.161,0,0.0728,0.628,139.949,112547,4
"196","hip-hop","DaBaby","Bestie",0.807,0.625,0,-6.67,1,0.351,0.0741,0,0.487,0.871,146.031,111971,4
"197","hip-hop","DaBaby","Suge",0.876,0.662,2,-6.482,0,0.426,0.0608,0,0.127,0.844,75.445,163320,4
"198","hip-hop","DaBaby","Masterpiece",0.781,0.726,0,-4.213,1,0.0836,0.0299,0,0.093,0.436,139.988,181714,4
"199","hip-hop","DaBaby","Red Light Green Light",0.933,0.656,2,-5.85,1,0.322,0.129,0,0.161,0.934,119.987,159083,4
"200","hip-hop","DaBaby","VIBEZ",0.768,0.652,1,-2.708,0,0.307,0.113,0,0.107,0.777,154.187,144935,4
"201","hip-hop","Metro Boomin","Ric Flair Drip (with Metro Boomin)",0.88,0.428,9,-8.28,1,0.206,0.149,5.05e-05,0.114,0.333,100.007,172800,4
"202","hip-hop","Metro Boomin","Glock In My Lap",0.847,0.733,10,-6.439,0,0.16,0.00574,1.04e-05,0.151,0.202,130.029,193591,4
"203","hip-hop","Metro Boomin","Space Cadet (feat. Gunna)",0.901,0.464,5,-9.789,0,0.0645,0.368,1.71e-05,0.238,0.638,109.004,203267,4
"204","hip-hop","Metro Boomin","Runnin",0.819,0.626,10,-4.574,0,0.202,0.00748,0.101,0.167,0.415,143.01,195906,4
"205","hip-hop","Metro Boomin","10 Freaky Girls (with 21 Savage)",0.81,0.353,6,-9.931,0,0.31,0.588,0,0.102,0.0727,88.031,208293,4
"206","hip-hop","Metro Boomin","Rich Nigga Shit (feat. Young Thug)",0.825,0.733,1,-5.625,0,0.0969,0.349,0,0.112,0.62,97.974,190331,4
"207","hip-hop","Metro Boomin","Overdue (with Travis Scott)",0.638,0.4,11,-11.212,0,0.0425,0.733,0.000133,0.334,0.495,150.133,166093,4
"208","hip-hop","Metro Boomin","No Heart",0.906,0.444,4,-8.692,0,0.384,0.136,6.44e-05,0.173,0.678,140.063,235040,4
"209","hip-hop","Metro Boomin","Mr. Right Now (feat. Drake)",0.647,0.667,5,-5.563,1,0.304,0.231,0,0.133,0.704,172.08,193839,4
"210","hip-hop","Metro Boomin","X (feat. Future)",0.835,0.413,1,-9.81,1,0.396,0.373,0.00133,0.101,0.111,149.004,258880,4
"211","hip-hop","A$AP Rocky","Praise The Lord (Da Shine) (feat. Skepta)",0.854,0.569,5,-8.151,0,0.106,0.0609,0.0816,0.1,0.294,80.015,205040,4
"212","hip-hop","A$AP Rocky","Sundress",0.721,0.707,6,-6.364,1,0.0595,0.181,3.68e-06,0.143,0.743,125.005,158206,4
"213","hip-hop","A$AP Rocky","Everyday (feat. Rod Stewart, Miguel & Mark Ronson)",0.394,0.661,4,-8.684,1,0.192,0.00996,0,0.343,0.335,149.818,260987,4
"214","hip-hop","A$AP Rocky","F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",0.853,0.693,1,-6.87,1,0.275,0.0239,0,0.11,0.662,95.967,233787,4
"215","hip-hop","A$AP Rocky","Livin It Up (with Post Malone & A$AP Rocky)",0.767,0.313,7,-12.059,1,0.0798,0.838,0,0.105,0.765,82.582,210907,4
"216","hip-hop","A$AP Rocky","L$D",0.598,0.252,2,-15.086,1,0.0644,0.194,0.133,0.0992,0.0352,120.064,238307,4
"217","hip-hop","A$AP Rocky","Potato Salad",0.538,0.612,2,-6.02,1,0.424,0.308,0,0.213,0.684,168.197,182493,4
"218","hip-hop","A$AP Rocky","Lord Pretty Flacko Jodye 2 (LPFJ2)",0.485,0.72,6,-5.991,1,0.127,0.0123,0,0.0546,0.0471,207.982,126960,4
"219","hip-hop","A$AP Rocky","Jukebox Joints (feat. Joe Fox & Kanye West)",0.284,0.803,2,-5.293,0,0.173,0.302,0,0.242,0.553,67.536,323960,4
"220","hip-hop","A$AP Rocky","Fukk Sleep (feat. FKA twigs)",0.798,0.412,2,-9.305,1,0.36,0.443,7.43e-05,0.219,0.304,135.959,192973,4
"221","hip-hop","Jack Harlow","INDUSTRY BABY (feat. Jack Harlow)",0.741,0.691,10,-7.395,0,0.0672,0.0221,0,0.0476,0.892,150.087,212353,4
"222","hip-hop","Jack Harlow","First Class",0.902,0.582,5,-5.902,0,0.109,0.111,3.18e-06,0.111,0.332,107.005,173948,4
"223","hip-hop","Jack Harlow","WHATS POPPIN",0.923,0.604,11,-6.671,0,0.245,0.017,0,0.272,0.826,145.062,139741,4
"224","hip-hop","Jack Harlow","Dua Lipa",0.833,0.652,11,-6.942,1,0.0762,0.00161,0.0985,0.106,0.405,158.022,135053,4
"225","hip-hop","Jack Harlow","Churchill Downs (feat. Drake)",0.71,0.522,11,-9.102,1,0.36,0.615,0,0.11,0.37,96.448,309327,4
"226","hip-hop","Jack Harlow","Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track",0.904,0.723,11,-5.224,0,0.26,0.0631,0,0.185,0.835,145.013,227478,4
"227","hip-hop","Jack Harlow","Tyler Herro",0.792,0.793,5,-6.185,0,0.0841,0.0872,0,0.22,0.775,123.031,156578,4
"228","hip-hop","Jack Harlow","Backstage Passes (feat. Jack Harlow)",0.855,0.478,1,-8.31,1,0.345,0.145,0,0.101,0.536,153.074,158431,4
"229","hip-hop","Jack Harlow","I WANNA SEE SOME ASS (feat. jetsonmade)",0.899,0.691,0,-7.554,1,0.0497,0.18,0.000451,0.135,0.865,107.951,125302,4
"230","hip-hop","Jack Harlow","Nail Tech",0.677,0.557,1,-8.409,1,0.0694,0.00508,8.36e-06,0.0984,0.1,150.127,206385,4
"231","hip-hop","Moneybagg Yo","Run It Up (feat. Offset & Moneybagg Yo)",0.88,0.575,6,-6.091,1,0.163,0.415,0,0.109,0.671,120.031,232048,4
"232","hip-hop","Moneybagg Yo","Blow",0.815,0.742,11,-4.896,0,0.245,0.0579,0,0.345,0.584,137.036,182533,4
"233","hip-hop","Moneybagg Yo","CODE (feat. Moneybagg Yo)",0.599,0.598,4,-7.015,0,0.124,0.0502,5.01e-05,0.173,0.343,179.49,192428,4
"234","hip-hop","Moneybagg Yo","Time Today",0.912,0.608,1,-7.686,1,0.397,0.0458,0,0.248,0.327,136.994,136900,4
"235","hip-hop","Moneybagg Yo","See Wat I’m Sayin",0.936,0.497,1,-7.185,1,0.41,0.0324,0,0.111,0.364,138.016,146732,4
"236","hip-hop","Moneybagg Yo","Big 14 (feat. Offset & Moneybagg Yo)",0.71,0.828,1,-4.725,1,0.0726,0.199,0,0.168,0.316,128.027,247458,4
"237","hip-hop","Moneybagg Yo","Me Vs Me",0.853,0.821,5,-4.537,0,0.209,0.205,0,0.209,0.625,130.999,183319,4
"238","hip-hop","Moneybagg Yo","Wockesha",0.582,0.537,0,-9.229,1,0.619,0.129,0,0.0749,0.771,82.103,180930,4
"239","hip-hop","Moneybagg Yo","Too Much (feat. Moneybagg Yo)",0.799,0.696,1,-6.621,1,0.134,0.211,2.46e-06,0.133,0.414,115.067,188870,4
"240","hip-hop","Moneybagg Yo","Love It Here",0.786,0.438,7,-10.537,0,0.391,0.279,0,0.105,0.154,85.924,89617,4
"241","hip-hop","Lil Yachty","Poland",0.695,0.555,5,-8.5,0,0.0509,0.141,0.826,0.11,0.26,150.024,83200,4
"242","hip-hop","Lil Yachty","Yacht Club (feat. Juice WRLD)",0.721,0.508,7,-7.496,1,0.394,0.317,0,0.153,0.457,159.911,166343,4
"243","hip-hop","Lil Yachty","NBAYOUNGBOAT",0.769,0.807,11,-2.966,1,0.306,0.0515,0,0.111,0.364,82.422,139845,4
"244","hip-hop","Lil Yachty","Coffin",0.92,0.547,6,-4.98,0,0.272,0.0241,1.45e-06,0.0998,0.606,138.05,89536,4
"245","hip-hop","Lil Yachty","One Night",0.764,0.475,0,-12.618,1,0.114,0.345,0,0.14,0.34,129.974,243270,4
"246","hip-hop","Lil Yachty","Flex Up (feat. Future & Playboi Carti)",0.829,0.667,9,-5.366,1,0.166,0.000523,0.000521,0.048,0.545,160.082,170859,4
"247","hip-hop","Lil Yachty","Gucci Flip Flops (feat. Lil Yachty)",0.82,0.603,8,-7.18,1,0.308,0.0351,0.0159,0.122,0.177,159.976,151851,4
"248","hip-hop","Lil Yachty","Get Dripped (feat. Playboi Carti)",0.95,0.489,8,-8.411,1,0.462,0.105,0,0.411,0.919,130.021,158769,4
"249","hip-hop","Lil Yachty","Rocc Climbing (feat. Lil Yachty)",0.832,0.656,4,-7.492,0,0.375,0.316,2.13e-06,0.108,0.562,100.032,175878,4
"250","hip-hop","Lil Yachty","Oprah's Bank Account (Lil Yachty & DaBaby feat. Drake)",0.83,0.625,5,-3.678,1,0.0573,0.226,0,0.302,0.884,138.046,205636,4
"251","hip-hop","Childish Gambino","Me and Your Mama",0.545,0.442,5,-12.111,1,0.0352,0.0104,0.0271,0.0664,0.242,118.073,379227,3
"252","hip-hop","Childish Gambino","Redbone",0.745,0.353,1,-10.614,1,0.0983,0.174,0.00662,0.118,0.598,160.111,326933,4
"253","hip-hop","Childish Gambino","Les",0.541,0.674,1,-7.04,0,0.0841,0.00649,9.76e-05,0.235,0.123,103.139,317293,4
"254","hip-hop","Childish Gambino","3005",0.664,0.447,6,-7.272,0,0.289,0.112,0,0.091,0.659,83.138,234215,4
"255","hip-hop","Childish Gambino","Heartbeat",0.8,0.545,1,-7.002,0,0.127,0.00369,0.000461,0.0445,0.294,119.954,269840,4
"256","hip-hop","Childish Gambino","Bonfire",0.506,0.745,1,-6.041,1,0.332,0.0594,0,0.373,0.284,161.798,192947,4
"257","hip-hop","Childish Gambino","III. Urn",0.59,0.446,0,-12.759,0,0.0731,0.621,0.00235,0.0731,0.399,140.081,73387,4
"258","hip-hop","Childish Gambino","This Is America",0.854,0.463,5,-6.159,1,0.137,0.117,0,0.354,0.549,120.024,225773,4
"259","hip-hop","Childish Gambino","Feels Like Summer",0.55,0.596,7,-8.214,1,0.134,0.162,0.00481,0.0805,0.253,165.736,297404,4
"260","hip-hop","Childish Gambino","Sober",0.701,0.591,0,-6.646,1,0.0301,0.0979,2.53e-05,0.551,0.423,98.056,252013,4
"261","hip-hop","Migos","Stir Fry",0.817,0.816,2,-5.402,1,0.269,0.00263,0,0.159,0.508,181.982,190288,4
"262","hip-hop","Migos","Walk It Talk It",0.907,0.633,2,-5.145,1,0.184,0.0876,2.6e-06,0.106,0.395,145.914,276147,4
"263","hip-hop","Migos","Pure Water (with Migos)",0.682,0.559,0,-5.545,1,0.127,0.174,0,0.344,0.137,202.015,192471,4
"264","hip-hop","Migos","Bad and Boujee (feat. Lil Uzi Vert)",0.926,0.666,11,-5.314,1,0.244,0.0611,0,0.123,0.168,127.079,343150,4
"265","hip-hop","Migos","MotorSport",0.904,0.518,2,-5.32,1,0.183,0.0305,0,0.325,0.188,137.996,303077,4
"266","hip-hop","Migos","Narcos",0.936,0.585,0,-6.914,1,0.125,0.0142,0,0.132,0.242,124.991,255379,4
"267","hip-hop","Migos","Slippery (feat. Gucci Mane)",0.92,0.675,1,-5.661,0,0.263,0.307,0,0.104,0.749,141.967,304041,4
"268","hip-hop","Migos","I Get the Bag (feat. Migos)",0.89,0.633,11,-5.475,1,0.168,0.0232,0.000343,0.0993,0.425,139.948,233087,4
"269","hip-hop","Migos","Slide (feat. Frank Ocean & Migos)",0.736,0.795,1,-3.299,0,0.0545,0.498,1.21e-06,0.254,0.511,104.066,230813,4
"270","hip-hop","Migos","T-Shirt",0.865,0.687,10,-3.744,0,0.217,0.242,0,0.158,0.486,139.023,242407,4
"271","hip-hop","DJ Khaled","STAYING ALIVE (feat. Drake & Lil Baby)",0.677,0.495,4,-7.174,0,0.0821,0.0668,0,0.319,0.152,129.974,178176,4
"272","hip-hop","DJ Khaled","EVERY CHANCE I GET (feat. Lil Baby & Lil Durk)",0.477,0.727,2,-4.053,1,0.286,0.000866,0,0.108,0.227,150.062,236524,4
"273","hip-hop","DJ Khaled","NO SECRET (feat. Drake)",0.398,0.626,1,-4.164,0,0.0367,0.195,2.55e-05,0.16,0.0404,106.733,47354,3
"274","hip-hop","DJ Khaled","POPSTAR (feat. Drake)",0.803,0.565,5,-4.711,0,0.235,0.0558,0,0.141,0.474,163.085,200221,4
"275","hip-hop","DJ Khaled","Wild Thoughts (feat. Rihanna & Bryson Tiller)",0.613,0.681,8,-3.089,1,0.0778,0.0287,0,0.126,0.619,97.621,204664,4
"276","hip-hop","DJ Khaled","GREECE (feat. Drake)",0.687,0.336,5,-10.748,1,0.0456,0.0755,0,0.126,0.215,85.828,219270,4
"277","hip-hop","DJ Khaled","GOD DID (feat. Rick Ross, Lil Wayne, Jay-Z, John Legend & Fridayy)",0.42,0.725,8,-4.262,1,0.223,0.092,0,0.18,0.186,77.941,501648,1
"278","hip-hop","DJ Khaled","I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",0.599,0.667,7,-4.267,1,0.0367,0.0533,0,0.134,0.817,80.984,288877,4
"279","hip-hop","DJ Khaled","BEAUTIFUL (feat. Future & SZA)",0.489,0.55,6,-6.729,1,0.233,0.103,0,0.118,0.241,171.882,223233,4
"280","hip-hop","DJ Khaled","Juice WRLD DID (feat. Juice WRLD)",0.652,0.716,1,-4.012,0,0.166,0.0196,0,0.11,0.681,147.959,207650,4
"281","hip-hop","Offset","Ric Flair Drip (with Metro Boomin)",0.88,0.428,9,-8.28,1,0.206,0.149,5.05e-05,0.114,0.333,100.007,172800,4
"282","hip-hop","Offset","Run It Up (feat. Offset & Moneybagg Yo)",0.88,0.575,6,-6.091,1,0.163,0.415,0,0.109,0.671,120.031,232048,4
"283","hip-hop","Offset","CODE (feat. Moneybagg Yo)",0.599,0.598,4,-7.015,0,0.124,0.0502,5.01e-05,0.173,0.343,179.49,192428,4
"284","hip-hop","Offset","Ghostface Killers (feat. Travis Scott)",0.782,0.435,2,-7.033,1,0.156,0.333,1.31e-05,0.342,0.242,82.996,268933,4
"285","hip-hop","Offset","Bulletproof Maybach (feat. Offset)",0.699,0.58,7,-7.05,0,0.325,0.0754,0,0.0768,0.596,94.93,177074,4
"286","hip-hop","Offset","Clout (feat. Cardi B)",0.919,0.622,1,-7.384,1,0.0997,0.228,4.24e-06,0.122,0.424,140.022,205803,4
"287","hip-hop","Offset","Big 14 (feat. Offset & Moneybagg Yo)",0.71,0.828,1,-4.725,1,0.0726,0.199,0,0.168,0.316,128.027,247458,4
"288","hip-hop","Offset","Step 1 (with Offset)",0.797,0.588,1,-5.807,0,0.297,0.109,0,0.104,0.125,79.963,177731,4
"289","hip-hop","Offset","Rap Saved Me (feat. Quavo)",0.845,0.399,1,-7.509,1,0.312,0.00525,0.741,0.102,0.148,143.049,257600,4
"290","hip-hop","Offset","54321",0.934,0.694,9,-4.455,0,0.175,0.117,0,0.239,0.464,129.028,182326,4
"291","hip-hop","50 Cent","In Da Club",0.902,0.72,6,-2.776,0,0.347,0.26,0,0.0749,0.805,90.059,193467,4
"292","hip-hop","50 Cent","Candy Shop",0.614,0.574,11,-7.961,1,0.466,0.0253,3.2e-05,0.38,0.755,125.173,209107,5
"293","hip-hop","50 Cent","Just A Lil Bit",0.489,0.692,1,-6.672,1,0.41,0.0322,0.00608,0.315,0.527,96.946,237707,4
"294","hip-hop","50 Cent","P.I.M.P.",0.7,0.758,10,-3.012,0,0.342,0.0444,1.3e-05,0.0401,0.889,78.693,249467,4
"295","hip-hop","50 Cent","Many Men (Wish Death)",0.653,0.826,6,-2.93,0,0.354,0.0153,0.00146,0.131,0.416,108.52,256227,5
"296","hip-hop","50 Cent","Disco Inferno",0.925,0.659,3,-4.763,1,0.231,0.206,7.88e-05,0.279,0.71,97.018,214227,4
"297","hip-hop","50 Cent","21 Questions",0.576,0.807,6,-3.908,0,0.317,0.353,0.000363,0.0512,0.908,90.012,224427,4
"298","hip-hop","50 Cent","Is This Love ('09) (feat. 50 Cent)",0.853,0.776,8,-4.221,1,0.261,0.0714,0,0.181,0.659,94.028,212013,4
"299","hip-hop","50 Cent","If I Can't",0.892,0.631,11,-2.522,0,0.302,0.244,0,0.0235,0.838,93.975,196640,4
"300","hip-hop","50 Cent","Best Friend - Remix",0.545,0.64,10,-3.529,0,0.308,0.368,0,0.111,0.574,181.733,254493,4
"301","hip-hop","Gucci Mane","Wake Up in the Sky",0.8,0.578,4,-5.144,0,0.0485,0.00381,0,0.367,0.367,143.01,203161,4
"302","hip-hop","Gucci Mane","I Get the Bag (feat. Migos)",0.89,0.633,11,-5.475,1,0.168,0.0232,0.000343,0.0993,0.425,139.948,233087,4
"303","hip-hop","Gucci Mane","Letter to Takeoff",0.808,0.478,5,-8.63,0,0.381,0.375,0,0.0761,0.335,140.958,217872,4
"304","hip-hop","Gucci Mane","Both (feat. Drake)",0.85,0.405,7,-7.509,0,0.225,0.119,0.000118,0.0707,0.344,139.976,190312,4
"305","hip-hop","Gucci Mane","Rumors (feat. Lil Durk)",0.688,0.842,2,-4.211,1,0.264,0.0499,0,0.241,0.416,159.897,185856,4
"306","hip-hop","Gucci Mane","Champions",0.692,0.774,6,-2.48,0,0.0876,0.0623,0,0.873,0.349,134.952,334253,4
"307","hip-hop","Gucci Mane","Us vs. Them (feat Gucci Mane)",0.729,0.482,1,-8.152,1,0.0806,0.00154,3.23e-06,0.161,0.292,150.004,216000,4
"308","hip-hop","Gucci Mane","Gucci Flow",0.871,0.695,1,-5.456,1,0.266,0.0694,0,0.185,0.295,129.99,131120,4
"309","hip-hop","Gucci Mane","Look Ma I Did It",0.82,0.55,0,-7.611,1,0.172,0.00795,0,0.11,0.391,128.027,207787,3
"310","hip-hop","Gucci Mane","Geeked Up (feat. Gucci Mane)",0.792,0.724,5,-2.992,0,0.273,0.22,1e-06,0.376,0.646,141.94,175221,4
"311","hip-hop","Key Glock","Ambition For Cash",0.841,0.732,7,-5.186,0,0.19,0.0115,2.18e-05,0.136,0.576,149.012,143480,4
"312","hip-hop","Key Glock","Gang Shit No Lame Shit",0.828,0.434,5,-10.609,1,0.301,0.0394,0,0.0806,0.38,115.071,131600,4
"313","hip-hop","Key Glock","Mr. Glock",0.804,0.946,7,-5.949,1,0.352,0.002,0,0.359,0.745,150.141,146880,4
"314","hip-hop","Key Glock","Russian Cream",0.867,0.774,11,-5.791,0,0.315,0.11,0,0.157,0.549,130.007,142498,4
"315","hip-hop","Key Glock","From Nothing",0.821,0.716,9,-6.514,1,0.301,0.0726,0,0.154,0.529,125.005,169307,4
"316","hip-hop","Key Glock","Jigsaw",0.755,0.839,1,-5.591,1,0.0667,0.00485,0,0.303,0.262,160.023,152893,4
"317","hip-hop","Key Glock","Son Of A Gun",0.766,0.907,10,-5.742,0,0.0356,0.00496,0.119,0.25,0.303,130.01,106827,4
"318","hip-hop","Key Glock","Word on the Streets",0.886,0.646,10,-7.288,0,0.328,0.0266,3.76e-05,0.0857,0.798,148.119,207600,4
"319","hip-hop","Key Glock","Ungrateful (feat. Key Glock)",0.94,0.606,1,-5.826,1,0.195,0.0215,0,0.18,0.507,130,154433,4
"320","hip-hop","Key Glock","I Be",0.905,0.724,0,-6.255,1,0.237,0.00813,0,0.329,0.361,136.982,193480,4
"321","hip-hop","NLE Choppa","Do It Again (feat. 2Rare)",0.806,0.64,11,-7.398,0,0.317,0.0864,0,0.201,0.716,160.054,213206,4
"322","hip-hop","NLE Choppa","Capo",0.614,0.953,2,-4.162,1,0.0688,0.119,0,0.331,0.593,154.969,192200,4
"323","hip-hop","NLE Choppa","Walk Em Down (feat. Roddy Ricch)",0.867,0.744,2,-5.171,1,0.227,0.268,0,0.0713,0.645,84.005,173288,4
"324","hip-hop","NLE Choppa","Shotta Flow (feat. Blueface) [Remix]",0.894,0.511,2,-4.768,1,0.421,0.0251,0,0.14,0.567,120.077,176632,4
"325","hip-hop","NLE Choppa","Camelot",0.787,0.713,7,-5.252,1,0.401,0.0849,0,0.717,0.761,175.046,148759,4
"326","hip-hop","NLE Choppa","Slut Me Out",0.938,0.606,6,-6.396,0,0.419,0.117,0,0.528,0.706,121.108,123673,4
"327","hip-hop","NLE Choppa","Final Warning",0.847,0.912,11,-3.129,1,0.257,0.0781,0,0.142,0.88,81.486,156895,4
"328","hip-hop","NLE Choppa","Ice Spice",0.783,0.799,0,-5.941,1,0.295,0.136,0,0.331,0.774,143.079,228804,4
"329","hip-hop","NLE Choppa","9 Lives (feat. Polo G & NLE Choppa)",0.577,0.533,5,-8.871,0,0.501,0.0957,0,0.127,0.799,160.088,228000,4
"330","hip-hop","NLE Choppa","In The UK",0.805,0.825,6,-6.123,0,0.311,0.329,0,0.0913,0.424,143.102,183791,4
"331","hip-hop","The Kid LAROI","STAY (with Justin Bieber)",0.591,0.764,1,-5.484,1,0.0483,0.0383,0,0.103,0.478,169.928,141806,4
"332","hip-hop","The Kid LAROI","Thousand Miles",0.376,0.657,7,-4.658,1,0.0768,0.0858,0,0.0884,0.203,80.565,164782,4
"333","hip-hop","The Kid LAROI","WITHOUT YOU",0.662,0.413,0,-7.357,1,0.0299,0.213,0,0.134,0.467,93.005,161385,4
"334","hip-hop","The Kid LAROI","Hate The Other Side (with Marshmello & The Kid Laroi)",0.701,0.65,6,-6.313,1,0.104,0.291,0,0.112,0.647,90.003,160212,4
"335","hip-hop","The Kid LAROI","GO (feat. Juice WRLD)",0.487,0.74,6,-4.973,1,0.0944,0.157,0,0.612,0.522,73.779,181688,4
"336","hip-hop","The Kid LAROI","F*CK YOU, GOODBYE (feat. Machine Gun Kelly)",0.721,0.632,5,-6.695,0,0.0358,0.0693,0,0.291,0.296,92.057,144860,4
"337","hip-hop","The Kid LAROI","WITHOUT YOU (with Miley Cyrus)",0.655,0.469,0,-6.257,1,0.0292,0.173,0,0.0956,0.467,92.56,161385,4
"338","hip-hop","The Kid LAROI","ALWAYS DO",0.762,0.426,8,-6.865,1,0.113,0.0442,0,0.0858,0.582,167.827,151705,4
"339","hip-hop","The Kid LAROI","Diva (feat. Lil Tecca)",0.686,0.703,6,-6.141,0,0.0606,0.00728,0,0.0946,0.457,144.902,172005,4
"340","hip-hop","The Kid LAROI","Reminds Me Of You",0.613,0.631,4,-6.965,1,0.12,0.0663,0,0.169,0.33,149.992,158033,4
"341","hip-hop","NF","Let You Down",0.662,0.714,5,-5.68,0,0.121,0.312,0,0.179,0.464,147.997,212120,4
"342","hip-hop","NF","Lie",0.513,0.661,5,-6.419,1,0.24,0.161,0,0.246,0.179,94.791,209213,4
"343","hip-hop","NF","The Search",0.789,0.789,2,-4.813,1,0.298,0.598,0,0.099,0.37,119.95,248053,4
"344","hip-hop","NF","If You Want Love",0.551,0.386,0,-10.22,1,0.132,0.659,0,0.125,0.245,116.409,199387,1
"345","hip-hop","NF","When I Grow Up",0.817,0.814,2,-3.985,1,0.185,0.32,0,0.152,0.247,109.994,196800,4
"346","hip-hop","NF","The Search - Edit",0.831,0.851,2,-3.397,1,0.207,0.552,0,0.106,0.496,119.958,197695,4
"347","hip-hop","NF","Paralyzed",0.51,0.643,0,-6.602,1,0.0485,0.214,3.22e-06,0.101,0.0397,130.081,270453,4
"348","hip-hop","NF","Time",0.677,0.688,0,-4.058,0,0.0633,0.138,0,0.114,0.198,98.049,240429,4
"349","hip-hop","NF","Hate Myself",0.533,0.84,9,-5.283,0,0.167,0.234,0,0.114,0.361,116.882,260253,4
"350","hip-hop","NF","JUST LIKE YOU",0.775,0.757,9,-4.607,0,0.228,0.489,0,0.28,0.541,140.044,251237,4
"351","hip-hop","Takeoff","HOTEL LOBBY (Unc & Phew)",0.825,0.649,11,-4.297,1,0.169,0.117,0,0.232,0.143,127.978,142657,4
"352","hip-hop","Takeoff","To The Bone (feat. YoungBoy Never Broke Again)",0.899,0.582,11,-7.275,0,0.264,0.0395,0,0.1,0.505,149.973,283196,4
"353","hip-hop","Takeoff","Nothing Changed",0.876,0.551,5,-6.872,0,0.0992,0.233,0,0.185,0.685,134.946,199111,4
"354","hip-hop","Takeoff","Chocolate (feat. Young Thug and Gunna)",0.854,0.611,1,-6.824,0,0.228,0.2,0,0.19,0.728,129.003,208372,4
"355","hip-hop","Takeoff","Casper",0.921,0.607,1,-7.397,1,0.209,0.525,1.12e-06,0.123,0.753,140.071,197079,4
"356","hip-hop","Takeoff","Messy",0.832,0.574,11,-7.232,0,0.341,0.0741,0,0.109,0.464,152.919,177395,4
"357","hip-hop","Takeoff","Last Memory",0.854,0.708,1,-5.805,0,0.244,0.175,0,0.241,0.172,118.032,162133,4
"358","hip-hop","Takeoff","HOTEL LOBBY (Unc & Phew) - A COLORS SHOW",0.859,0.548,10,-6.59,0,0.197,0.041,0,0.204,0.112,127.958,165581,4
"359","hip-hop","Takeoff","See Bout It (feat. Mustard)",0.545,0.68,6,-5.112,0,0.293,0.127,6.09e-06,0.327,0.422,101.04,180594,4
"360","hip-hop","Takeoff","Bars Into Captions",0.843,0.693,10,-5.64,0,0.169,0.0043,0,0.0915,0.81,166.024,167711,4
"361","hip-hop","JID","Enemy (with JID) - from the series Arcane League of Legends",0.728,0.783,11,-4.424,0,0.266,0.237,0,0.434,0.555,77.011,173381,4
"362","hip-hop","JID","Surround Sound (feat. 21 Savage & Baby Tate)",0.575,0.56,5,-7.302,1,0.478,0.173,0,0.257,0.471,75.956,229938,4
"363","hip-hop","JID","Dance Now (feat. Kenny Mason)",0.786,0.475,1,-10.902,1,0.248,0.0919,9.6e-06,0.176,0.264,135,227556,4
"364","hip-hop","JID","151 Rum",0.756,0.867,7,-3.626,1,0.162,0.155,0.00285,0.33,0.666,129.983,156780,4
"365","hip-hop","JID","Raydar",0.596,0.59,4,-7.625,0,0.38,0.0582,3.26e-06,0.103,0.453,156.924,204909,4
"366","hip-hop","JID","Stick (with JID & J. Cole feat. Kenny Mason & Sheck Wes)",0.671,0.857,7,-5.435,1,0.292,0.266,0,0.668,0.597,118.574,309323,4
"367","hip-hop","JID","Costa Rica (with Bas & JID feat. Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy & Ski Mask The Slump God)",0.642,0.647,7,-6.312,0,0.428,0.517,0,0.0649,0.664,120.749,217867,4
